index,dsp time,sfn,Adjustment value
934,10995.321767232,2857,-23
935,10995.326739146,2862,-23
936,10995.331702417,2867,-23
937,10995.341724074,2877,-23
938,10995.361686471,2897,-23
939,10995.391739557,2927,-23
940,10995.396712551,2932,-22
941,10995.401772736,2937,-21
942,10995.406718775,2942,-21
943,10995.441745781,2977,-21
944,10995.446752726,2982,-21
945,10995.451709722,2987,-20
946,10995.461714197,2997,-20
947,10995.466728137,3002,-20
948,10995.481688683,3017,-20
949,10995.511729629,3047,-20
950,10995.521764094,3057,-19
951,10995.526777263,3062,-19
952,10995.531744187,3067,-19
953,10995.536790740,3072,-19
954,10995.541780658,3077,-19
955,10995.546751903,3082,-19
956,10995.551773816,3087,-18
957,10995.556753034,3092,-18
958,10995.561704475,3097,-18
959,10995.591734413,3127,-18
960,10995.601756790,3137,-18
961,10995.616732150,3152,-19
962,10995.621774074,3157,-19
963,10995.626746347,3162,-19
964,10995.636702211,3172,-19
965,10995.641771450,3177,-19
966,10995.676730606,3212,-19
967,10995.681740174,3217,-20
968,10995.686714403,3222,-20
969,10995.691712911,3227,-20
970,10995.696721039,3232,-20
971,10995.721681532,3257,-21
972,10995.751698045,3287,-21
973,10995.756726851,3292,-22
974,10995.761737551,3297,-22
975,10995.766731224,3302,-22
976,10995.776715534,3312,-22
977,10995.796726851,3332,-22
978,10995.801743981,3337,-23
979,10995.806721759,3342,-23
980,10995.816741152,3352,-23
981,10995.821730195,3357,-23
982,10995.826732561,3362,-23
983,10995.841668055,3377,-23
984,10995.871723199,3407,-23
985,10995.881747942,3417,-22
986,10995.886712705,3422,-22
987,10995.891723045,3427,-22
988,10995.921681327,3457,-22
989,10995.951745216,3487,-22
990,10995.956714814,3492,-21
991,10995.961667283,3497,-21
992,10995.966741769,3502,-21
993,10996.001745576,3537,-21
994,10996.006732716,3542,-20
995,10996.036713477,3572,-20
996,10996.041747479,3577,-19
997,10996.046731738,3582,-19
998,10996.051693775,3587,-19
999,10996.081672890,3617,-19
1000,10996.111714917,3647,-19
1001,10996.116712705,3652,-18
1002,10996.121760442,3657,-18
1003,10996.126758384,3662,-18
1004,10996.136723045,3672,-18
1005,10996.161764043,3697,-19
1006,10996.166746862,3702,-19
1007,10996.171715586,3707,-19
1008,10996.176714197,3712,-19
1009,10996.181723456,3717,-19
1010,10996.201687448,3737,-19
1011,10996.231708230,3767,-19
1012,10996.241782407,3777,-20
1013,10996.246735751,3782,-21
1014,10996.251736934,3787,-21
1015,10996.256733796,3792,-21
1016,10996.261706069,3797,-21
1017,10996.281693364,3817,-21
1018,10996.311721296,3847,-21
1019,10996.316717026,3852,-22
1020,10996.321734567,3857,-22
1021,10996.336725823,3872,-22
1022,10996.356709104,3892,-22
1023,10996.361750000,3897,-23
1024,10996.401746862,3937,-23
1025,10996.406721862,3942,-24
1026,10996.411686676,3947,-24
1027,10996.416714917,3952,-24
1028,10996.441694547,3977,-24
1029,10996.471703034,4007,-24
1030,10996.476741358,4012,-23
1031,10996.481763323,4017,-23
1032,10996.486756584,4022,-23
1033,10996.496712808,4032,-23
1034,10996.521762088,4057,-23
1035,10996.526736059,4062,-22
1036,10996.536728600,4072,-22
1037,10996.541740123,4077,-22
1038,10996.546721965,4082,-22
1039,10996.561687500,4097,-22
1040,10996.591725360,4127,-22
1041,10996.601740534,4137,-19
1042,10996.606777314,4142,-16
1043,10996.611709516,4147,-16
1044,10996.616728137,4152,-16
1045,10996.621722273,4157,-16
1046,10996.641706944,4177,-16
1047,10996.671726337,4207,-16
1048,10996.681726543,4217,-17
1049,10996.686736059,4222,-17
1050,10996.721752520,4257,-17
1051,10996.756743106,4292,-18
1052,10996.761740637,4297,-18
1053,10996.766711368,4302,-18
1054,10996.771690997,4307,-18
1055,10996.776719238,4312,-18
1056,10996.801672170,4337,-18
1057,10996.831702572,4367,-18
1058,10996.841739094,4377,-19
1059,10996.846762654,4382,-20
1060,10996.851730606,4387,-20
1061,10996.856730246,4392,-20
1062,10996.861715586,4397,-20
1063,10996.866728446,4402,-20
1064,10996.881696090,4417,-20
1065,10996.911755915,4447,-20
1066,10996.921741872,4457,-21
1067,10996.926741820,4462,-21
1068,10996.931776440,4467,-21
1069,10996.936757613,4472,-21
1070,10996.941780864,4477,-21
1071,10996.946725154,4482,-21
1072,10996.951742283,4487,-22
1073,10996.961707613,4497,-22
1074,10996.991725565,4527,-22
1075,10997.001782098,4537,-22
1076,10997.006744341,4542,-23
1077,10997.016747582,4552,-23
1078,10997.026745267,4562,-23
1079,10997.036732510,4572,-23
1080,10997.056728549,4592,-23
1081,10997.066735082,4602,-23
1082,10997.076741306,4612,-23
1083,10997.086743569,4622,-23
1084,10997.106725668,4642,-23
1085,10997.116730709,4652,-23
1086,10997.126738888,4662,-23
1087,10997.151733076,4687,-23
1088,10997.161724176,4697,-22
1089,10997.166742849,4702,-22
1090,10997.176709259,4712,-22
1091,10997.196712294,4732,-22
1092,10997.211743827,4747,-21
1093,10997.221715380,4757,-21
1094,10997.231743672,4767,-21
1095,10997.251731430,4787,-21
1096,10997.261751131,4797,-21
1097,10997.271752263,4807,-21
1098,10997.291739454,4827,-21
1099,10997.301754732,4837,-21
1100,10997.306748456,4842,-20
1101,10997.311692901,4847,-20
1102,10997.316783487,4852,-20
1103,10997.321751183,4857,-20
1104,10997.326768981,4862,-20
1105,10997.336791769,4872,-20
1106,10997.366766718,4902,-20
1107,10997.371720010,4907,-20
1108,10997.376727983,4912,-20
1109,10997.381771090,4917,-20
1110,10997.386745421,4922,-20
1111,10997.391734053,4927,-20
1112,10997.401693004,4937,-20
1113,10997.431713580,4967,-20
1114,10997.436725668,4972,-19
1115,10997.441761213,4977,-19
1116,10997.446774434,4982,-19
1117,10997.451771399,4987,-18
1118,10997.481705452,5017,-18
1119,10997.511750257,5047,-18
1120,10997.521716820,5057,-19
1121,10997.526729115,5062,-19
1122,10997.531720576,5067,-19
1123,10997.561695781,5097,-19
1124,10997.591731995,5127,-19
1125,10997.601754681,5137,-20
1126,10997.606755606,5142,-20
1127,10997.611710545,5147,-20
1128,10997.641694547,5177,-20
1129,10997.671686934,5207,-20
1130,10997.676708024,5212,-21
1131,10997.681724434,5217,-21
1132,10997.686775925,5222,-21
1133,10997.691734567,5227,-21
1134,10997.721718775,5257,-21
1135,10997.751728703,5287,-21
1136,10997.761752932,5297,-22
1137,10997.766729372,5302,-22
1138,10997.801767181,5337,-22
1139,10997.811743158,5347,-23
1140,10997.821698765,5357,-23
1141,10997.826702932,5362,-23
1142,10997.841695421,5377,-23
1143,10997.871722273,5407,-23
1144,10997.881735802,5417,-22
1145,10997.891723971,5427,-22
1146,10997.896723868,5432,-22
1147,10997.921700874,5457,-22
1148,10997.951753395,5487,-22
1149,10997.961741460,5497,-21
1150,10997.966716409,5502,-20
1151,10997.976733539,5512,-20
1152,10997.996702777,5532,-20
1153,10998.001715843,5537,-20
1154,10998.006712602,5542,-20
1155,10998.016734310,5552,-19
1156,10998.021740997,5557,-19
1157,10998.041746193,5577,-19
1158,10998.076727623,5612,-19
1159,10998.081736522,5617,-20
1160,10998.086710905,5622,-20
1161,10998.091723765,5627,-20
1162,10998.096720370,5632,-20
1163,10998.101746862,5637,-20
1164,10998.121682921,5657,-20
1165,10998.151768055,5687,-20
1166,10998.161754783,5697,-21
1167,10998.166734310,5702,-22
1168,10998.171718930,5707,-22
1169,10998.201691049,5737,-22
1170,10998.231715123,5767,-22
1171,10998.236723919,5772,-23
1172,10998.241723045,5777,-23
1173,10998.246710185,5782,-23
1174,10998.251724228,5787,-23
1175,10998.281692283,5817,-23
1176,10998.311728909,5847,-23
1177,10998.321786316,5857,-22
1178,10998.326726543,5862,-22
1179,10998.331709670,5867,-22
1180,10998.361669650,5897,-22
1181,10998.391719547,5927,-22
1182,10998.401785545,5937,-21
1183,10998.406724948,5942,-21
1184,10998.411762139,5947,-21
1185,10998.416737757,5952,-21
1186,10998.421728703,5957,-21
1187,10998.441722427,5977,-21
1188,10998.471708641,6007,-21
1189,10998.481751594,6017,-20
1190,10998.486706584,6022,-19
1191,10998.491733076,6027,-19
1192,10998.496731018,6032,-19
1193,10998.501759465,6037,-19
1194,10998.521718261,6057,-19
1195,10998.551704629,6087,-19
1196,10998.561747633,6097,-18
1197,10998.566726337,6102,-18
1198,10998.571794341,6107,-18
1199,10998.576729989,6112,-18
1200,10998.581786831,6117,-18
1201,10998.586760956,6122,-18
1202,10998.591757561,6127,-19
1203,10998.601684207,6137,-19
1204,10998.631753343,6167,-19
1205,10998.641743209,6177,-19
1206,10998.676719290,6212,-20
1207,10998.681752469,6217,-20
1208,10998.721712602,6257,-20
1209,10998.731711419,6267,-21
1210,10998.736747633,6272,-21
1211,10998.761712500,6297,-21
1212,10998.791749845,6327,-21
1213,10998.801765689,6337,-22
1214,10998.806735185,6342,-22
1215,10998.811733127,6347,-22
1216,10998.816714917,6352,-22
1217,10998.821721296,6357,-22
1218,10998.841673559,6377,-22
1219,10998.871727057,6407,-22
1220,10998.876715689,6412,-23
1221,10998.891773199,6427,-24
1222,10998.896701697,6432,-24
1223,10998.921698559,6457,-24
1224,10998.951727983,6487,-24
1225,10998.956710802,6492,-23
1226,10998.961741923,6497,-23
1227,10998.966729629,6502,-23
1228,10998.976728189,6512,-23
1229,10998.996711574,6532,-23
1230,10999.001725771,6537,-22
1231,10999.006750925,6542,-22
1232,10999.016724588,6552,-22
1233,10999.021755452,6557,-22
1234,10999.026708076,6562,-22
1235,10999.031749485,6567,-19
1236,10999.036711522,6572,-19
1237,10999.041743415,6577,-19
1238,10999.071716718,6607,-19
1239,10999.081711111,6617,-19
1240,10999.086736008,6622,-18
1241,10999.091717232,6627,-18
1242,10999.121709465,6657,-18
1243,10999.151751388,6687,-18
1244,10999.156742849,6692,-19
1245,10999.161735648,6697,-19
1246,10999.166724434,6702,-19
1247,10999.201748713,6737,-19
1248,10999.211716872,6747,-20
1249,10999.221738786,6757,-20
1250,10999.226718004,6762,-20
1251,10999.241696759,6777,-20
1252,10999.271722582,6807,-20
1253,10999.281752572,6817,-21
1254,10999.286712962,6822,-22
1255,10999.291759773,6827,-22
1256,10999.321669032,6857,-22
1257,10999.351718724,6887,-22
1258,10999.361739969,6897,-23
1259,10999.366712808,6902,-23
1260,10999.371722273,6907,-23
1261,10999.376734156,6912,-23
1262,10999.381714043,6917,-23
1263,10999.401705864,6937,-23
1264,10999.431737191,6967,-23
1265,10999.441745987,6977,-22
1266,10999.446735236,6982,-21
1267,10999.451744804,6987,-21
1268,10999.456756995,6992,-21
1269,10999.481718312,7017,-21
1270,10999.511722427,7047,-21
1271,10999.521736676,7057,-20
1272,10999.526734002,7062,-20
1273,10999.536719598,7072,-20
1274,10999.561740329,7097,-20
1275,10999.596717901,7132,-19
1276,10999.601770936,7137,-19
1277,10999.611727006,7147,-19
1278,10999.616713786,7152,-19
1279,10999.641705041,7177,-19
1280,10999.671735442,7207,-19
1281,10999.681765277,7217,-20
1282,10999.686728497,7222,-20
1283,10999.691711779,7227,-20
1284,10999.721690483,7257,-20
1285,10999.751716100,7287,-20
1286,10999.756723148,7292,-21
1287,10999.761763168,7297,-21
1288,10999.766713528,7302,-21
1289,10999.771698302,7307,-21
1290,10999.801671039,7337,-21
1291,10999.831729681,7367,-21
1292,10999.836718055,7372,-22
1293,10999.841770679,7377,-22
1294,10999.856703806,7392,-22
1295,10999.876713528,7412,-22
1296,10999.881737602,7417,-21
1297,10999.916725102,7452,-21
1298,10999.921734722,7457,-21
1299,10999.926728652,7462,-21
1300,10999.931716255,7467,-21
1301,10999.936707767,7472,-21
1302,10999.961681635,7497,-21
1303,10999.991743415,7527,-21
1304,10999.996777314,7532,-20
1305,11000.001768981,7537,-20
1306,11000.006731738,7542,-20
1307,11000.016703086,7552,-20
1308,11000.041749794,7577,-20
1309,11000.081761831,7617,-21
1310,11000.086728652,7622,-21
1311,11000.091719084,7627,-21
1312,11000.096741409,7632,-21
1313,11000.101755349,7637,-21
1314,11000.121695061,7657,-21
1315,11000.151726800,7687,-21
1316,11000.156718621,7692,-22
1317,11000.161752726,7697,-21
1318,11000.166785236,7702,-21
1319,11000.201744444,7737,-21
1320,11000.206728189,7742,-21
1321,11000.236731738,7772,-21
1322,11000.246713477,7782,-20
1323,11000.251715740,7787,-20
1324,11000.281679269,7817,-20
1325,11000.311722942,7847,-20
1326,11000.316725977,7852,-21
1327,11000.321742129,7857,-21
1328,11000.326732664,7862,-21
1329,11000.361738528,7897,-21
1330,11000.371692746,7907,-22
1331,11000.376723456,7912,-22
1332,11000.381774022,7917,-22
1333,11000.386699125,7922,-22
1334,11000.401687602,7937,-22
1335,11000.431726491,7967,-22
1336,11000.441810699,7977,-21
1337,11000.446777006,7982,-21
1338,11000.451736213,7987,-21
1339,11000.456744187,7992,-21
1340,11000.461716460,7997,-21
1341,11000.481703034,8017,-21
1342,11000.511729423,8047,-21
1343,11000.521720833,8057,-20
1344,11000.526743981,8062,-19
1345,11000.561772479,8097,-19
1346,11000.601755195,8137,-19
1347,11000.611703497,8147,-18
1348,11000.641664351,8177,-18
1349,11000.671705658,8207,-18
1350,11000.676761059,8212,-19
1351,11000.681729886,8217,-19
1352,11000.686747170,8222,-19
1353,11000.721781687,8257,-19
1354,11000.726761008,8262,-20
1355,11000.731704423,8267,-20
1356,11000.736709259,8272,-20
1357,11000.741736522,8277,-20
1358,11000.746747685,8282,-20
1359,11000.761666718,8297,-20
1360,11000.791737500,8327,-20
1361,11000.796718672,8332,-21
1362,11000.801743930,8337,-22
1363,11000.806736008,8342,-22
1364,11000.811732253,8347,-22
1365,11000.816725462,8352,-22
1366,11000.841694187,8377,-22
1367,11000.871744341,8407,-22
1368,11000.876740174,8412,-23
1369,11000.881725874,8417,-23
1370,11000.886748611,8422,-23
1371,11000.896733539,8432,-23
1372,11000.921744958,8457,-23
1373,11000.926709979,8462,-22
1374,11000.931702520,8467,-22
1375,11000.936760133,8472,-22
1376,11000.941710288,8477,-22
1377,11000.961709104,8497,-22
1378,11000.991761676,8527,-22
1379,11001.001732716,8537,-21
1380,11001.006699588,8542,-20
1381,11001.011772119,8547,-20
1382,11001.016749845,8552,-20
1383,11001.041689609,8577,-20
1384,11001.071730915,8607,-20
1385,11001.081733950,8617,-19
1386,11001.116746039,8652,-19
1387,11001.121706893,8657,-18
1388,11001.126724434,8662,-18
1389,11001.131731687,8667,-18
1390,11001.136722222,8672,-18
1391,11001.141743621,8677,-18
1392,11001.161673508,8697,-18
1393,11001.191694238,8727,-18
1394,11001.196717695,8732,-19
1395,11001.201737294,8737,-19
1396,11001.206788528,8742,-19
1397,11001.211706738,8747,-19
1398,11001.216733179,8752,-19
1399,11001.241669341,8777,-19
1400,11001.271694804,8807,-19
1401,11001.281783127,8817,-20
1402,11001.286739660,8822,-20
1403,11001.291717386,8827,-20
1404,11001.296748713,8832,-20
1405,11001.321700823,8857,-20
1406,11001.351744032,8887,-20
1407,11001.361695113,8897,-21
1408,11001.371728240,8907,-21
1409,11001.376717181,8912,-21
1410,11001.401729783,8937,-21
1411,11001.431729629,8967,-21
1412,11001.441732921,8977,-22
1413,11001.446799485,8982,-23
1414,11001.481763528,9017,-23
1415,11001.516728806,9052,-23
1416,11001.521724074,9057,-24
1417,11001.526743775,9062,-24
1418,11001.531746141,9067,-24
1419,11001.561697890,9097,-24
1420,11001.591735133,9127,-24
1421,11001.601731995,9137,-23
1422,11001.611730864,9147,-23
1423,11001.616734207,9152,-23
1424,11001.621743621,9157,-22
1425,11001.626712191,9162,-22
1426,11001.641696450,9177,-22
1427,11001.671738425,9207,-22
1428,11001.681771965,9217,-19
1429,11001.691733127,9227,-19
1430,11001.721668827,9257,-19
1431,11001.751717438,9287,-19
1432,11001.756769393,9292,-16
1433,11001.761790174,9297,-16
1434,11001.766744804,9302,-16
1435,11001.776722067,9312,-16
1436,11001.801733076,9337,-16
1437,11001.836736265,9372,-15
1438,11001.841727623,9377,-16
1439,11001.846762191,9382,-16
1440,11001.851779526,9387,-16
1441,11001.881699691,9417,-16
1442,11001.911724691,9447,-16
1443,11001.916722633,9452,-17
1444,11001.921727623,9457,-17
1445,11001.926721141,9462,-17
1446,11001.961704681,9497,-17
1447,11001.966733076,9502,-18
1448,11001.971752160,9507,-18
1449,11001.976767541,9512,-18
1450,11001.981756069,9517,-18
1451,11001.986731584,9522,-18
1452,11001.991702160,9527,-19
1453,11002.001700360,9537,-19
1454,11002.031715689,9567,-19
1455,11002.041772633,9577,-19
1456,11002.046756532,9582,-20
1457,11002.051807458,9587,-20
1458,11002.056780967,9592,-20
1459,11002.061792232,9597,-20
1460,11002.066777469,9602,-20
1461,11002.071793261,9607,-20
1462,11002.081702983,9617,-20
1463,11002.111762602,9647,-20
1464,11002.121736111,9657,-21
1465,11002.136742541,9672,-21
1466,11002.141738425,9677,-22
1467,11002.146721296,9682,-22
1468,11002.156725360,9692,-22
1469,11002.161769084,9697,-22
1470,11002.201728086,9737,-22
1471,11002.206725874,9742,-21
1472,11002.211742438,9747,-21
1473,11002.216732510,9752,-21
1474,11002.221738991,9757,-21
1475,11002.241714454,9777,-21
1476,11002.271748353,9807,-21
1477,11002.281750000,9817,-20
1478,11002.296710133,9832,-20
1479,11002.301714351,9837,-19
1480,11002.321714969,9857,-19
1481,11002.356718158,9892,-19
1482,11002.361729526,9897,-18
1483,11002.371772222,9907,-18
1484,11002.376740174,9912,-18
1485,11002.401694958,9937,-18
1486,11002.431775514,9967,-18
1487,11002.441720370,9977,-17
1488,11002.451744650,9987,-17
1489,11002.456720781,9992,-17
1490,11002.481683590,10017,-17
1491,11002.511740174,10047,-17
1492,11002.516721707,10052,-18
1493,11002.521733899,10057,-19
1494,11002.526756224,10062,-19
1495,11002.531698148,10067,-19
1496,11002.561695730,10097,-19
1497,11002.591708076,10127,-19
1498,11002.596725720,10132,-18
1499,11002.601741409,10137,-18
1500,11002.606722582,10142,-18
1501,11002.641746553,10177,-18
1502,11002.681783333,10217,-17
1503,11002.686728549,10222,-18
1504,11002.691717386,10227,-18
1505,11002.721674537,17,-18
1506,11002.751722376,47,-18
1507,11002.756749897,52,-19
1508,11002.761741049,57,-19
1509,11002.776733539,72,-19
1510,11002.786716100,82,-18
1511,11002.796716769,92,-18
1512,11002.811728806,107,-18
1513,11002.831709002,127,-18
1514,11002.851754835,147,-18
1515,11002.861714506,157,-18
1516,11002.881760802,177,-18
1517,11002.891721502,187,-18
1518,11002.916744907,212,-18
1519,11002.921766563,217,-18
1520,11002.926740329,222,-18
1521,11002.961734825,257,-18
1522,11003.001777263,297,-18
1523,11003.006765380,302,-17
1524,11003.011707767,307,-17
1525,11003.021727160,317,-17
1526,11003.026711831,322,-17
1527,11003.041667541,337,-17
1528,11003.071708950,367,-17
1529,11003.081775308,377,-18
1530,11003.091737397,387,-19
1531,11003.121703600,417,-19
1532,11003.151732201,447,-19
1533,11003.156747582,452,-20
1534,11003.161682818,457,-20
1535,11003.166729732,462,-20
1536,11003.201755709,497,-20
1537,11003.206750668,502,-19
1538,11003.236714506,532,-19
1539,11003.241749434,537,-18
1540,11003.246752160,542,-18
1541,11003.251705092,547,-18
1542,11003.281696450,577,-18
