index,dsp time,sfn,TX PWR value
934,10995.321768364,2857,-113
935,10995.326740483,2862,-112
936,10995.331703755,2867,-112
937,10995.341725205,2877,-113
938,10995.361688014,2897,-113
939,10995.391740740,2927,-112
940,10995.396713734,2932,-110
941,10995.401773919,2937,-110
942,10995.406719958,2942,-110
943,10995.441746965,2977,-110
944,10995.446753909,2982,-109
945,10995.451711213,2987,-110
946,10995.461715534,2997,-109
947,10995.466729320,3002,-109
948,10995.481690020,3017,-110
949,10995.511730812,3047,-109
950,10995.521765277,3057,-108
951,10995.526778395,3062,-108
952,10995.531745370,3067,-109
953,10995.536791923,3072,-108
954,10995.541781790,3077,-108
955,10995.546753034,3082,-107
956,10995.551775000,3087,-107
957,10995.556754578,3092,-107
958,10995.561705864,3097,-108
959,10995.591735596,3127,-108
960,10995.601757973,3137,-108
961,10995.616733333,3152,-108
962,10995.621775257,3157,-108
963,10995.626747530,3162,-108
964,10995.636703549,3172,-108
965,10995.641772788,3177,-108
966,10995.676731790,3212,-109
967,10995.681741306,3217,-109
968,10995.686715586,3222,-109
969,10995.691714300,3227,-110
970,10995.696722427,3232,-110
971,10995.721682921,3257,-111
972,10995.751699228,3287,-112
973,10995.756728034,3292,-111
974,10995.761738734,3297,-111
975,10995.766732355,3302,-111
976,10995.776716872,3312,-111
977,10995.796728034,3332,-112
978,10995.801745113,3337,-112
979,10995.806723096,3342,-112
980,10995.816742283,3352,-112
981,10995.821731378,3357,-112
982,10995.826733744,3362,-112
983,10995.841669701,3377,-113
984,10995.871724382,3407,-112
985,10995.881749125,3417,-111
986,10995.886713888,3422,-111
987,10995.891724434,3427,-111
988,10995.921682664,3457,-112
989,10995.951746450,3487,-111
990,10995.956715997,3492,-110
991,10995.961668672,3497,-111
992,10995.966743106,3502,-110
993,10996.001746707,3537,-109
994,10996.006733899,3542,-109
995,10996.036714814,3572,-108
996,10996.041748662,3577,-108
997,10996.046733076,3582,-108
998,10996.051695113,3587,-108
999,10996.081674228,3617,-109
1000,10996.111716152,3647,-108
1001,10996.116714043,3652,-107
1002,10996.121761676,3657,-107
1003,10996.126759722,3662,-107
1004,10996.136724331,3672,-108
1005,10996.161765226,3697,-108
1006,10996.166747993,3702,-108
1007,10996.171716872,3707,-109
1008,10996.176715843,3712,-108
1009,10996.181725257,3717,-108
1010,10996.201688786,3737,-109
1011,10996.231709619,3767,-110
1012,10996.241783590,3777,-110
1013,10996.246736934,3782,-110
1014,10996.251738168,3787,-111
1015,10996.256734979,3792,-110
1016,10996.261707253,3797,-110
1017,10996.281694701,3817,-111
1018,10996.311722479,3847,-112
1019,10996.316718158,3852,-111
1020,10996.321735699,3857,-111
1021,10996.336727006,3872,-111
1022,10996.356710288,3892,-112
1023,10996.361751337,3897,-112
1024,10996.401747993,3937,-113
1025,10996.406723045,3942,-113
1026,10996.411687911,3947,-114
1027,10996.416716100,3952,-113
1028,10996.441695833,3977,-114
1029,10996.471704218,4007,-113
1030,10996.476742541,4012,-112
1031,10996.481764454,4017,-112
1032,10996.486757716,4022,-112
1033,10996.496713991,4032,-112
1034,10996.521763220,4057,-111
1035,10996.526737191,4062,-111
1036,10996.536729989,4072,-111
1037,10996.541741255,4077,-111
1038,10996.546723148,4082,-111
1039,10996.561688786,4097,-112
1040,10996.591726491,4127,-109
1041,10996.601741718,4137,-105
1042,10996.606778600,4142,-105
1043,10996.611710699,4147,-105
1044,10996.616729526,4152,-105
1045,10996.621723611,4157,-105
1046,10996.641708281,4177,-106
1047,10996.671727674,4207,-107
1048,10996.681727880,4217,-106
1049,10996.686737448,4222,-106
1050,10996.721753703,4257,-107
1051,10996.756744290,4292,-107
1052,10996.761741820,4297,-107
1053,10996.766712705,4302,-107
1054,10996.771692181,4307,-107
1055,10996.776720370,4312,-107
1056,10996.801673559,4337,-108
1057,10996.831703755,4367,-109
1058,10996.841740226,4377,-109
1059,10996.846763837,4382,-109
1060,10996.851731790,4387,-109
1061,10996.856731378,4392,-109
1062,10996.861716718,4397,-109
1063,10996.866729629,4402,-109
1064,10996.881697427,4417,-110
1065,10996.911757098,4447,-111
1066,10996.921743055,4457,-110
1067,10996.926743004,4462,-110
1068,10996.931777623,4467,-110
1069,10996.936758796,4472,-110
1070,10996.941782047,4477,-110
1071,10996.946726337,4482,-111
1072,10996.951743415,4487,-111
1073,10996.961709002,4497,-112
1074,10996.991726748,4527,-112
1075,10997.001783281,4537,-112
1076,10997.006745524,4542,-112
1077,10997.016748713,4552,-112
1078,10997.026746450,4562,-112
1079,10997.036733693,4572,-112
1080,10997.056729886,4592,-112
1081,10997.066736265,4602,-112
1082,10997.076742541,4612,-112
1083,10997.086744753,4622,-112
1084,10997.106726800,4642,-112
1085,10997.116731893,4652,-112
1086,10997.126740072,4662,-112
1087,10997.151734362,4687,-111
1088,10997.161725360,4697,-111
1089,10997.166744238,4702,-111
1090,10997.176710390,4712,-111
1091,10997.196713477,4732,-110
1092,10997.211745216,4747,-111
1093,10997.221716563,4757,-110
1094,10997.231744855,4767,-110
1095,10997.251732613,4787,-110
1096,10997.261752314,4797,-110
1097,10997.271753549,4807,-110
1098,10997.291740792,4827,-111
1099,10997.301755915,4837,-109
1100,10997.306749639,4842,-109
1101,10997.311694084,4847,-109
1102,10997.316784670,4852,-109
1103,10997.321752314,4857,-109
1104,10997.326770113,4862,-109
1105,10997.336792952,4872,-109
1106,10997.366768055,4902,-109
1107,10997.371721193,4907,-110
1108,10997.376729166,4912,-109
1109,10997.381772273,4917,-109
1110,10997.386746553,4922,-109
1111,10997.391735236,4927,-109
1112,10997.401694444,4937,-110
1113,10997.431714763,4967,-109
1114,10997.436727314,4972,-108
1115,10997.441762397,4977,-108
1116,10997.446775771,4982,-107
1117,10997.451772633,4987,-108
1118,10997.481706738,5017,-108
1119,10997.511751388,5047,-109
1120,10997.521718004,5057,-108
1121,10997.526730452,5062,-108
1122,10997.531721759,5067,-109
1123,10997.561697119,5097,-109
1124,10997.591733179,5127,-110
1125,10997.601756532,5137,-109
1126,10997.606756944,5142,-109
1127,10997.611712037,5147,-110
1128,10997.641696039,5177,-110
1129,10997.671688271,5207,-111
1130,10997.676709310,5212,-110
1131,10997.681725771,5217,-110
1132,10997.686777263,5222,-110
1133,10997.691735905,5227,-111
1134,10997.721720113,5257,-111
1135,10997.751729835,5287,-112
1136,10997.761754372,5297,-111
1137,10997.766730761,5302,-111
1138,10997.801768364,5337,-112
1139,10997.811744393,5347,-112
1140,10997.821700051,5357,-112
1141,10997.826704372,5362,-112
1142,10997.841696759,5377,-113
1143,10997.871723868,5407,-112
1144,10997.881736985,5417,-111
1145,10997.891725308,5427,-111
1146,10997.896725205,5432,-111
1147,10997.921702211,5457,-112
1148,10997.951754578,5487,-111
1149,10997.961742592,5497,-109
1150,10997.966717849,5502,-109
1151,10997.976734876,5512,-109
1152,10997.996703960,5532,-109
1153,10998.001717026,5537,-109
1154,10998.006713786,5542,-108
1155,10998.016735442,5552,-108
1156,10998.021742181,5557,-108
1157,10998.041747530,5577,-108
1158,10998.076728755,5612,-109
1159,10998.081737705,5617,-109
1160,10998.086712088,5622,-109
1161,10998.091725000,5627,-110
1162,10998.096721553,5632,-109
1163,10998.101748045,5637,-109
1164,10998.121684259,5657,-110
1165,10998.151769238,5687,-111
1166,10998.161755967,5697,-111
1167,10998.166735493,5702,-111
1168,10998.171720421,5707,-112
1169,10998.201692541,5737,-112
1170,10998.231716255,5767,-113
1171,10998.236725102,5772,-112
1172,10998.241724228,5777,-112
1173,10998.246711574,5782,-112
1174,10998.251725617,5787,-113
1175,10998.281693569,5817,-113
1176,10998.311730092,5847,-112
1177,10998.321787448,5857,-111
1178,10998.326727726,5862,-111
1179,10998.331711059,5867,-112
1180,10998.361670936,5897,-112
1181,10998.391720730,5927,-111
1182,10998.401786728,5937,-110
1183,10998.406726131,5942,-111
1184,10998.411763631,5947,-111
1185,10998.416738940,5952,-110
1186,10998.421729886,5957,-111
1187,10998.441724125,5977,-111
1188,10998.471709825,6007,-110
1189,10998.481752777,6017,-108
1190,10998.486707767,6022,-108
1191,10998.491734310,6027,-109
1192,10998.496732201,6032,-108
1193,10998.501760648,6037,-108
1194,10998.521719547,6057,-109
1195,10998.551705812,6087,-108
1196,10998.561748816,6097,-107
1197,10998.566727520,6102,-107
1198,10998.571795576,6107,-108
1199,10998.576731121,6112,-107
1200,10998.581788014,6117,-107
1201,10998.586762088,6122,-108
1202,10998.591759156,6127,-108
1203,10998.601685545,6137,-109
1204,10998.631754475,6167,-109
1205,10998.641744393,6177,-109
1206,10998.676720473,6212,-109
1207,10998.681753806,6217,-109
1208,10998.721713786,6257,-110
1209,10998.731712654,6267,-111
1210,10998.736748816,6272,-110
1211,10998.761713837,6297,-111
1212,10998.791751028,6327,-112
1213,10998.801766872,6337,-111
1214,10998.806736316,6342,-111
1215,10998.811734310,6347,-112
1216,10998.816716100,6352,-111
1217,10998.821722479,6357,-111
1218,10998.841674897,6377,-112
1219,10998.871728240,6407,-113
1220,10998.876716872,6412,-113
1221,10998.891774639,6427,-114
1222,10998.896703034,6432,-113
1223,10998.921699948,6457,-114
1224,10998.951729166,6487,-113
1225,10998.956711985,6492,-112
1226,10998.961743158,6497,-112
1227,10998.966730812,6502,-112
1228,10998.976729578,6512,-112
1229,10998.996712757,6532,-111
1230,10999.001727160,6537,-111
1231,10999.006752417,6542,-111
1232,10999.016725925,6552,-111
1233,10999.021756635,6557,-111
1234,10999.026709259,6562,-108
1235,10999.031750617,6567,-108
1236,10999.036712705,6572,-109
1237,10999.041744598,6577,-108
1238,10999.071717901,6607,-109
1239,10999.081712294,6617,-107
1240,10999.086737345,6622,-107
1241,10999.091718569,6627,-107
1242,10999.121710751,6657,-108
1243,10999.151752572,6687,-109
1244,10999.156744032,6692,-108
1245,10999.161737242,6697,-108
1246,10999.166725771,6702,-108
1247,10999.201749897,6737,-109
1248,10999.211718415,6747,-110
1249,10999.221740174,6757,-109
1250,10999.226719135,6762,-109
1251,10999.241698199,6777,-110
1252,10999.271723816,6807,-111
1253,10999.281753755,6817,-111
1254,10999.286714300,6822,-111
1255,10999.291761162,6827,-112
1256,10999.321671141,6857,-112
1257,10999.351719907,6887,-113
1258,10999.361741152,6897,-112
1259,10999.366713940,6902,-112
1260,10999.371723456,6907,-113
1261,10999.376735288,6912,-112
1262,10999.381715226,6917,-112
1263,10999.401707716,6937,-113
1264,10999.431738374,6967,-112
1265,10999.441747119,6977,-110
1266,10999.446736471,6982,-110
1267,10999.451746141,6987,-111
1268,10999.456758487,6992,-110
1269,10999.481719650,7017,-111
1270,10999.511723611,7047,-110
1271,10999.521738014,7057,-109
1272,10999.526735442,7062,-109
1273,10999.536720730,7072,-110
1274,10999.561741512,7097,-108
1275,10999.596719032,7132,-108
1276,10999.601772119,7137,-108
1277,10999.611728240,7147,-109
1278,10999.616714969,7152,-108
1279,10999.641706481,7177,-109
1280,10999.671736574,7207,-110
1281,10999.681767026,7217,-109
1282,10999.686729629,7222,-109
1283,10999.691713168,7227,-110
1284,10999.721691872,7257,-110
1285,10999.751717283,7287,-111
1286,10999.756724485,7292,-110
1287,10999.761764557,7297,-110
1288,10999.766714711,7302,-110
1289,10999.771699485,7307,-111
1290,10999.801672376,7337,-111
1291,10999.831730864,7367,-112
1292,10999.836719238,7372,-111
1293,10999.841771862,7377,-111
1294,10999.856705144,7392,-111
1295,10999.876714711,7412,-110
1296,10999.881738940,7417,-110
1297,10999.916726286,7452,-110
1298,10999.921736368,7457,-110
1299,10999.926729835,7462,-110
1300,10999.931717695,7467,-111
1301,10999.936709156,7472,-110
1302,10999.961683076,7497,-111
1303,10999.991744547,7527,-110
1304,10999.996778446,7532,-109
1305,11000.001770164,7537,-109
1306,11000.006732870,7542,-109
1307,11000.016704269,7552,-109
1308,11000.041751131,7577,-110
1309,11000.081763014,7617,-110
1310,11000.086729835,7622,-110
1311,11000.091720267,7627,-111
1312,11000.096742541,7632,-110
1313,11000.101756687,7637,-110
1314,11000.121696450,7657,-111
1315,11000.151728240,7687,-112
1316,11000.156719753,7692,-110
1317,11000.161753909,7697,-110
1318,11000.166786831,7702,-110
1319,11000.201746347,7737,-110
1320,11000.206729372,7742,-110
1321,11000.236732921,7772,-109
1322,11000.246714660,7782,-109
1323,11000.251716975,7787,-110
1324,11000.281680606,7817,-110
1325,11000.311724125,7847,-111
1326,11000.316727160,7852,-110
1327,11000.321743261,7857,-110
1328,11000.326733796,7862,-110
1329,11000.361739917,7897,-111
1330,11000.371693930,7907,-111
1331,11000.376724794,7912,-111
1332,11000.381775308,7917,-111
1333,11000.386700308,7922,-111
1334,11000.401688940,7937,-112
1335,11000.431727674,7967,-111
1336,11000.441812294,7977,-110
1337,11000.446778189,7982,-110
1338,11000.451737397,7987,-110
1339,11000.456745318,7992,-110
1340,11000.461718158,7997,-110
1341,11000.481704372,8017,-111
1342,11000.511730606,8047,-110
1343,11000.521721965,8057,-108
1344,11000.526745164,8062,-108
1345,11000.561773662,8097,-108
1346,11000.601756378,8137,-107
1347,11000.611704681,8147,-107
1348,11000.641665946,8177,-108
1349,11000.671706841,8207,-109
1350,11000.676762191,8212,-108
1351,11000.681731018,8217,-108
1352,11000.686748353,8222,-108
1353,11000.721782870,8257,-109
1354,11000.726762345,8262,-109
1355,11000.731705761,8267,-110
1356,11000.736710545,8272,-109
1357,11000.741737705,8277,-109
1358,11000.746749125,8282,-109
1359,11000.761668106,8297,-110
1360,11000.791738683,8327,-111
1361,11000.796719855,8332,-111
1362,11000.801745113,8337,-111
1363,11000.806737191,8342,-111
1364,11000.811733487,8347,-112
1365,11000.816726646,8352,-111
1366,11000.841695473,8377,-112
1367,11000.871745524,8407,-113
1368,11000.876741358,8412,-112
1369,11000.881727057,8417,-112
1370,11000.886750102,8422,-112
1371,11000.896734722,8432,-112
1372,11000.921746141,8457,-111
1373,11000.926711162,8462,-111
1374,11000.931703858,8467,-111
1375,11000.936761368,8472,-111
1376,11000.941711522,8477,-111
1377,11000.961710751,8497,-112
1378,11000.991762860,8527,-111
1379,11001.001733899,8537,-109
1380,11001.006700771,8542,-109
1381,11001.011773302,8547,-109
1382,11001.016751543,8552,-109
1383,11001.041690946,8577,-110
1384,11001.071732098,8607,-109
1385,11001.081735082,8617,-108
1386,11001.116747222,8652,-107
1387,11001.121708230,8657,-107
1388,11001.126725720,8662,-107
1389,11001.131733076,8667,-108
1390,11001.136723353,8672,-107
1391,11001.141744753,8677,-107
1392,11001.161674845,8697,-108
1393,11001.191695421,8727,-109
1394,11001.196718878,8732,-108
1395,11001.201738425,8737,-108
1396,11001.206789660,8742,-108
1397,11001.211707921,8747,-109
1398,11001.216734310,8752,-108
1399,11001.241670679,8777,-109
1400,11001.271695936,8807,-110
1401,11001.281784259,8817,-109
1402,11001.286740997,8822,-109
1403,11001.291718827,8827,-110
1404,11001.296750102,8832,-109
1405,11001.321702160,8857,-110
1406,11001.351745216,8887,-111
1407,11001.361696810,8897,-110
1408,11001.371729423,8907,-111
1409,11001.376718569,8912,-110
1410,11001.401731172,8937,-111
1411,11001.431730812,8967,-112
1412,11001.441734259,8977,-112
1413,11001.446800617,8982,-112
1414,11001.481764660,9017,-112
1415,11001.516729989,9052,-113
1416,11001.521725308,9057,-113
1417,11001.526744958,9062,-113
1418,11001.531747325,9067,-114
1419,11001.561699331,9097,-114
1420,11001.591736316,9127,-113
1421,11001.601733179,9137,-112
1422,11001.611732047,9147,-113
1423,11001.616735390,9152,-111
1424,11001.621744753,9157,-111
1425,11001.626713528,9162,-111
1426,11001.641697788,9177,-112
1427,11001.671739609,9207,-109
1428,11001.681773251,9217,-108
1429,11001.691734465,9227,-109
1430,11001.721670164,9257,-109
1431,11001.751718621,9287,-106
1432,11001.756770576,9292,-105
1433,11001.761791358,9297,-105
1434,11001.766745987,9302,-105
1435,11001.776723405,9312,-105
1436,11001.801734207,9337,-104
1437,11001.836737448,9372,-105
1438,11001.841728806,9377,-105
1439,11001.846763477,9382,-105
1440,11001.851780864,9387,-106
1441,11001.881701080,9417,-106
1442,11001.911725874,9447,-107
1443,11001.916723919,9452,-106
1444,11001.921728806,9457,-106
1445,11001.926722479,9462,-106
1446,11001.961705812,9497,-107
1447,11001.966734259,9502,-107
1448,11001.971753343,9507,-107
1449,11001.976768724,9512,-107
1450,11001.981757253,9517,-107
1451,11001.986732767,9522,-108
1452,11001.991703446,9527,-108
1453,11002.001701697,9537,-109
1454,11002.031716820,9567,-109
1455,11002.041773816,9577,-109
1456,11002.046757664,9582,-109
1457,11002.051808590,9587,-109
1458,11002.056782150,9592,-109
1459,11002.061793364,9597,-109
1460,11002.066778652,9602,-109
1461,11002.071794444,9607,-109
1462,11002.081704269,9617,-110
1463,11002.111763786,9647,-111
1464,11002.121737294,9657,-110
1465,11002.136743672,9672,-111
1466,11002.141739557,9677,-111
1467,11002.146722479,9682,-111
1468,11002.156726748,9692,-111
1469,11002.161770421,9697,-111
1470,11002.201729269,9737,-110
1471,11002.206727057,9742,-110
1472,11002.211743569,9747,-110
1473,11002.216733641,9752,-110
1474,11002.221740123,9757,-110
1475,11002.241715843,9777,-111
1476,11002.271749537,9807,-110
1477,11002.281751183,9817,-109
1478,11002.296711265,9832,-108
1479,11002.301715534,9837,-108
1480,11002.321716306,9857,-108
1481,11002.356719341,9892,-107
1482,11002.361730709,9897,-107
1483,11002.371773405,9907,-107
1484,11002.376741820,9912,-107
1485,11002.401696296,9937,-108
1486,11002.431776646,9967,-107
1487,11002.441721707,9977,-106
1488,11002.451745833,9987,-106
1489,11002.456721965,9992,-106
1490,11002.481685082,10017,-107
1491,11002.511741358,10047,-108
